region_code,sgg_name,year,net_rate,population,pagerank_lag1,closeness,house_age,childcare_pk,pop_density,seoul_dist_km,ln_pop,fertility,doctor_per1000,aging_ratio,youth_ratio,fiscal_indep,employ_rate,biz_count,sewer_supply,academy_pk,culture_facility_count,senior_fac_pk,hospital_bed,extinction_risk
51230,삼척시,2020,-26.31699952485324,65243.0,0.0017738173072178,122.79487085226395,35.1,21.9,54.92721541167061,194.0,11.0859,1.361,1.7,25.321868677579545,14.939304763656429,13.46,59.45,8445.0,89.4,1.0,9.0,10.7,6.2,0.5899763936807699
51230,삼척시,2021,-16.80619275094988,63429.0,0.0015581934124629,124.66230516130628,38.6,23.3,53.40017315426037,194.0,11.0577,1.187,1.7,26.59309475011824,14.264543591360551,12.18,60.15,8912.0,89.3,1.0,9.0,10.4,6.5,0.5364002845624852
51230,삼척시,2022,9.045780474351902,63455.0,0.0016551200362708,122.55288567166728,40.8,20.9,53.42105094987118,194.0,11.0581,1.26,1.7,27.48676248108926,14.389498234997475,13.15,61.25,9150.0,89.5,1.1,9.0,10.2,6.5,0.5235064786148378
51230,삼척시,2023,-6.256883369778615,62651.0,0.0019328577433206,103.5233185397842,42.8,20.8,52.74378082449784,194.0,11.0453,1.201,1.7,28.717359381983016,14.347506863308435,13.48,62.1,9268.0,90.5,1.1,9.0,10.1,6.7,0.4996109381947532
51230,삼척시,2024,-6.398315380254314,61735.0,0.0016267673018594,118.75140156175988,44.0,21.9,51.97218701041658,194.0,11.0306,1.135,1.7,30.267591032784765,14.17649345600622,13.56,63.05,9346.0,90.4,0.9,9.0,10.0,6.8,0.468372043240929
51720,홍천군,2017,7.634347455217515,70340.0,0.0018242075331823,155.9832739726137,24.4,16.6,38.64244844533096,94.5,11.1611,1.27,1.9,22.54446197807822,14.540595101007948,13.64,64.05000000000001,6191.0,78.8,1.2,6.0,9.1,12.0,0.6449741455416824
51720,홍천군,2018,-1.057913622782313,69949.0,0.0018737852886606,163.73060113147037,24.2,17.0,38.429671932682886,94.5,11.1555,1.255,1.9,23.40385989992852,13.991422444603288,13.23,63.95,6322.0,79.3,1.2,6.0,8.6,11.4,0.5978254230040926
51720,홍천군,2019,-6.0882140274765,69150.0,0.0017823450994009,155.94589214651114,23.6,19.0,37.98802535312022,94.5,11.144,1.125,1.9,24.78055270350393,13.674422640308888,12.6,65.85,6488.0,78.7,1.1,7.0,8.3,10.4,0.5518207282913166
51720,홍천군,2020,7.914271684815574,69242.0,0.0017945954984178,161.1847567082659,25.0,20.1,38.0378680180218,94.5,11.1454,1.102,1.9,26.12538451540228,14.056294499082938,12.14,67.1,9097.0,78.8,1.1,8.0,7.9,10.2,0.538032061912659
51720,홍천군,2021,-1.550500987347327,68365.0,0.0018706445432956,159.99737866710228,25.7,20.7,37.55254465106196,94.5,11.1326,1.029,1.9,27.885206096597727,13.557908902085831,11.89,70.44999999999999,9423.0,78.6,1.1,8.0,7.5,10.5,0.4862043642467478
51720,홍천군,2022,3.3540756432322696,67977.0,0.0018616106974453,151.18456102971845,28.0,21.2,37.33807785121651,94.5,11.1269,1.023,2.1,29.627232339874663,13.202800906175527,11.44,71.5,9661.0,78.8,1.1,9.0,7.3,10.2,0.445630585898709
51720,홍천군,2023,-2.0056753183081013,67309.0,0.0019134085407393,136.12896166059463,29.5,22.1,36.97133272944099,94.5,11.117,1.118,2.1,31.59114544644184,12.88367255979795,11.74,72.19999999999999,9905.0,79.6,1.1,9.0,7.0,7.8,0.4078254326561324
51720,홍천군,2024,-0.8093889113719143,66717.0,0.0017108378603785,146.82692610744706,29.9,24.0,36.64943943991872,94.5,11.1082,1.044,2.0,33.539674450672976,12.35198896849426,12.08,72.75,10316.0,79.6,1.1,10.0,6.8,7.8,0.368279930285561
51730,횡성군,2017,12.813033426244033,46281.0,0.0015775359449787,180.3439524998372,23.8,18.1,46.36917745014787,94.0,10.7425,0.999,1.3,25.930167235642365,12.868933926796592,11.02,66.4,3893.0,55.0,1.0,6.0,11.8,6.2,0.4962919756686942
51730,횡성군,2018,17.12108890125412,46726.0,0.0015898792164411,189.88713725661285,23.7,18.8,46.81678046205255,94.0,10.7521,0.858,1.4,26.5820617630064,12.650073833115757,9.98,66.44999999999999,4013.0,65.4,1.0,6.0,11.2,4.0,0.4758876096932614
51730,횡성군,2019,3.735909822866344,46575.0,0.0016362447761356,191.17490137649528,22.9,20.3,46.6652246031842,94.0,10.7488,1.053,1.3,27.82334249398832,12.141446238406049,9.43,67.6,4230.0,67.7,1.0,6.0,10.8,3.9,0.4363762636005864
51730,횡성군,2020,5.401101738681357,46472.0,0.0015664491084343,198.17189846401703,23.0,20.0,46.56200149463845,94.0,10.7466,0.992,1.4,29.406321950379787,11.524971488821466,11.39,66.35,5615.0,69.8,0.9,6.0,10.2,4.3,0.3919215571491292
51730,횡성군,2021,11.63916438975065,46481.0,0.0015097820411101,196.9182573313029,22.9,19.5,46.57405630583187,94.0,10.7468,0.992,1.5,31.037821092035628,10.937567230325715,11.67,66.0,5813.0,70.2,0.9,6.0,9.8,4.3,0.3523948152769113
51730,횡성군,2022,13.13074873205536,46532.0,0.0015643527886959,174.17452809283847,25.0,19.8,46.62796478117632,94.0,10.7479,0.852,1.4,32.680033524595444,10.469989040036104,11.36,67.4,6066.0,70.9,0.9,6.0,9.6,4.3,0.3203787729335174
51730,횡성군,2023,6.018248883711901,46359.0,0.0015712196134916,161.51612396544184,25.9,21.8,46.45180144609044,94.0,10.7442,0.924,1.4,34.551337359792925,10.010785159620363,10.87,67.4,6322.0,71.9,0.9,6.0,9.2,4.3,0.2897365463853165
51730,횡성군,2024,4.424107046041074,46111.0,0.0014649068147875,156.51738798647867,26.8,23.8,46.20355155852099,94.0,10.7388,0.801,1.3,36.72579805690493,9.698126301179736,11.87,68.5,6646.0,72.2,0.9,6.0,8.9,4.3,0.2640684971951579
51750,영월군,2017,8.385953527840867,40067.0,0.0015262112840274,138.48201495918795,38.3,14.6,35.53187230255617,138.9,10.5983,1.01,1.5,25.78616352201258,12.84566237396426,15.49,65.4,3769.0,72.6,0.7,28.0,12.7,9.8,0.4981610530391018
51750,영월군,2018,-1.912912157060156,39730.0,0.0015791743187941,146.0042794027918,37.2,15.4,35.23958794071488,138.9,10.5899,0.907,1.5,26.749893030631,12.546877752888172,14.64,66.1,3865.0,75.2,0.7,27.0,12.4,9.5,0.4690440346255175
51750,영월군,2019,-7.7440130855930684,39127.0,0.001510847915256,129.45612687837527,36.2,15.3,34.70891285077688,138.9,10.5746,0.92,1.6,28.054078920466164,12.08341852381926,15.06,67.25,3956.0,76.1,0.9,29.0,12.2,8.8,0.4307187756217546
51750,영월군,2020,-4.78506026589416,38662.0,0.001382881341162,135.70641360932973,36.0,15.3,34.295349258142835,138.9,10.5626,1.009,1.6,29.60453146419057,11.664899257688228,15.19,64.7,5232.0,78.6,1.0,28.0,11.7,8.6,0.3940241132273283
51750,영월군,2021,-1.5037990713381173,37904.0,0.0013449065175723,132.09852909590714,36.6,16.3,33.62348218932972,138.9,10.5428,0.798,1.6,30.924680121356023,11.31512993008838,13.29,66.05,5452.0,78.8,0.9,28.0,11.5,8.5,0.3658931922880055
51750,영월군,2022,8.084181509754028,37728.0,0.0013865878932389,121.08412595324371,39.8,16.1,33.4666638224142,138.9,10.5382,0.864,1.7,32.33586896021628,10.95178774947653,11.6,69.1,5574.0,79.4,0.9,29.0,11.2,8.4,0.3386885245901639
51750,영월군,2023,-0.2678667095253402,37332.0,0.0013828729044868,118.0200801160421,40.8,18.1,33.11313155840409,138.9,10.5276,0.939,1.8,34.00476789971339,10.564380039107492,11.52,70.85,5778.0,79.6,0.9,29.0,11.0,8.3,0.3106734935013785
51750,영월군,2024,-4.847362544593012,36721.0,0.0013047814441,109.8644605300536,43.3,21.0,32.56946282073097,138.9,10.5111,0.744,1.8,35.820489080115465,10.081150264146832,13.48,69.9,5947.0,79.5,0.9,28.0,10.9,8.4,0.2814353048502356
51760,평창군,2017,0.0464123271140815,43092.0,0.001395421783775,126.08949610654344,22.0,13.4,29.43654462320352,134.0,10.6711,1.095,1.6,24.057271482607383,12.614577773652332,11.84,67.30000000000001,4501.0,74.2,0.9,7.0,12.1,4.6,0.5243561300279733
51760,평창군,2018,-5.233513259798169,42610.0,0.0013826319356061,130.6205558680315,20.7,15.0,29.104190026969874,134.0,10.6598,0.88,1.5,24.97007814883481,12.10485555373026,12.63,66.4,4631.0,76.5,0.8,9.0,11.9,4.5,0.4847744360902256
51760,평창군,2019,-6.792381133330166,42106.0,0.0013789575441434,126.51603614716886,19.9,16.4,28.76234243637993,134.0,10.6479,0.944,1.7,26.50865651791864,11.720141544161304,12.08,67.7,4728.0,77.9,0.8,12.0,11.2,4.7,0.4421250671922594
51760,평창군,2020,-3.2628775701158803,41681.0,0.0013725745130539,139.68207043814675,20.0,16.9,28.471501934204355,134.0,10.6378,0.757,1.6,28.28319178542296,11.472578091262417,11.47,68.65,6257.0,79.5,0.8,12.0,10.7,4.7,0.4056323691576893
51760,평창군,2021,-3.561323055907893,40996.0,0.0013645020208098,137.32808256191703,20.2,16.7,28.00371531621924,134.0,10.6212,0.817,1.6,29.94365441373759,11.013000951289118,11.19,71.6,6493.0,82.0,0.7,12.0,10.3,3.9,0.3677908113391984
51760,평창군,2022,12.124908514271771,40990.0,0.0013733763017508,133.7667741837413,21.0,16.6,27.995065409602613,134.0,10.6211,0.764,1.6,31.426410675514138,10.775536093288771,11.04,71.4,6563.0,82.4,0.7,12.0,10.2,3.9,0.3428815401335196
51760,평창군,2023,1.795420448117268,40659.0,0.0014690302962644,126.03812342166997,23.2,17.5,27.7676541970098,134.0,10.613,0.754,1.5,33.16281357599606,10.72060993605509,11.48,72.65,6764.0,84.8,0.6,12.0,10.2,3.5,0.3232720261050133
51760,평창군,2024,2.3022081394197444,40396.0,0.0013416836102222,116.58118508219422,24.3,16.8,27.588226217443705,134.0,10.6065,0.857,1.6,35.0224026536624,10.416615095180337,11.74,75.2,6929.0,85.3,0.5,12.0,10.1,3.6,0.2974271981905569
51770,정선군,2017,-7.335027375370026,38173.0,0.0012743494045308,108.51197738331057,39.1,11.1,31.295128217631568,158.2,10.5499,0.968,1.3,24.33593545344999,12.660449520616126,25.55,65.55,3921.0,85.9,0.8,10.0,12.5,6.8,0.5202368137782561
51770,정선군,2018,-5.729442970822282,37700.0,0.0012517438670196,114.07766760601864,39.0,12.7,30.90735898664805,158.2,10.5374,0.927,1.3,25.10808731863876,12.13230418291292,23.66,66.75,4025.0,86.0,0.7,11.0,12.4,5.9,0.4832030424677794
51770,정선군,2019,-5.527085401518606,37271.0,0.001299014315097,101.12456653860012,38.6,13.4,30.555560728855863,158.2,10.526,1.112,1.3,26.26904915217858,11.823889246619446,22.35,69.35,4110.0,88.8,0.7,12.0,11.9,5.8,0.4501072413440915
51770,정선군,2020,-4.149715215622457,36870.0,0.0012737721801732,109.2168180338112,41.4,15.0,30.224743836958964,158.2,10.5152,1.027,1.3,27.84573241843183,11.26088253641073,21.51,69.05,5045.0,88.8,0.6,11.0,11.7,5.4,0.4044024544657641
51770,정선군,2021,-9.726699369306235,35675.0,0.0012078630064119,95.30004501886457,43.7,17.1,29.24504767873244,158.2,10.4822,1.102,1.3,29.18768920282543,10.738311469895727,16.24,69.15,5138.0,90.1,0.6,15.0,11.6,5.6,0.3679055027369634
51770,정선군,2022,-8.302081245884745,34931.0,0.0011754116549844,93.52137069654115,45.5,17.4,28.634820356102527,158.2,10.4611,0.827,1.3,31.017405244474983,10.28569792740181,13.22,70.5,5001.0,90.6,0.5,16.0,11.7,5.6,0.3316105214582372
51770,정선군,2023,-11.37360388281387,34202.0,0.0012010119047704,95.44812870262764,46.5,18.9,28.03945461615231,158.2,10.44,0.971,1.4,32.839224629418474,9.683361108674678,12.34,72.3,5133.0,82.9,0.6,14.0,11.5,5.7,0.2948717948717949
51770,정선군,2024,-9.876174847083396,33515.0,0.0011395607261025,96.23805299585936,48.1,21.2,27.47621234209299,158.2,10.4197,0.874,1.4,34.80427258622748,9.306003102995584,15.42,72.85,5075.0,82.5,0.6,15.0,11.5,5.3,0.2673810544363481
51780,철원군,2017,-16.2975521881954,47185.0,0.0014346468656988,131.53134646923522,30.0,13.1,53.04824077062388,85.8,10.7618,1.591,1.4,19.55029034035519,19.794006696901626,8.83,63.95,3734.0,80.4,1.1,6.0,9.8,7.8,1.0124661246612463
51780,철원군,2018,-15.189709779587616,46413.0,0.0014360334157935,147.06487442090875,30.6,13.3,52.18042446266507,85.8,10.7453,1.538,1.4,20.297754987719223,19.32606541129832,8.13,64.25,3821.0,82.0,1.1,6.0,9.4,7.9,0.9521282241800232
51780,철원군,2019,-16.848016848016847,45584.0,0.0014358616761125,130.54624946720494,30.4,11.6,51.23626654370802,85.8,10.7273,1.652,1.4,21.471975430514423,18.690358670615336,8.33,66.6,3914.0,84.6,1.1,7.0,9.2,7.7,0.8704536166734778
51780,철원군,2020,-18.12121076534151,44699.0,0.0013406500072802,120.49368839354617,32.3,12.1,50.24089057091421,85.8,10.7077,1.656,1.5,22.65324384787472,18.181208053691275,8.53,63.8,4934.0,82.9,1.1,7.0,9.1,7.9,0.8025873987754296
51780,철원군,2021,-23.30410706045224,43340.0,0.00129695828987,129.1647467208366,33.0,13.1,48.71350034615456,85.8,10.6768,1.394,1.6,23.77656260815394,17.417687639879098,7.24,64.75,5105.0,83.0,1.2,7.0,9.0,7.7,0.7325570111596312
51780,철원군,2022,-18.83756152972359,42256.0,0.001290264517672,116.08943013245556,36.5,13.9,47.494520212953184,85.8,10.6515,1.398,1.5,25.195825543696905,16.97943535982204,8.59,66.1,5274.0,83.5,1.2,7.0,8.8,7.2,0.6738987508218277
51780,철원군,2023,-14.524223122949238,41448.0,0.0012684517352798,104.38803486607006,39.5,14.6,46.56399932738434,85.8,10.6322,1.248,1.5,26.729233515886992,16.610774686964707,9.93,66.1,5518.0,86.2,1.4,7.0,8.7,7.4,0.6214459788789602
51780,철원군,2024,-17.951947057806752,40497.0,0.0012523313686101,110.35830428598696,39.4,16.2,45.49568582876039,85.8,10.609,1.232,1.8,28.32979406390439,15.906958368314484,12.1,67.25,5792.0,90.5,1.5,7.0,8.7,6.7,0.5614921990760917
51790,화천군,2017,-9.837829528860194,26022.0,0.0013352731609466,155.062506825238,29.9,13.4,28.629515102975404,88.0,10.1667,1.484,1.5,18.95630788148945,24.24393805479768,8.22,68.65,2149.0,68.3,0.7,7.0,12.2,2.0,1.2789377660652748
51790,화천군,2018,-37.07542656673577,25084.0,0.0013862409155789,157.7029372977699,29.4,14.7,27.59743808977481,88.0,10.13,1.567,1.7,20.135539166832768,22.39585409607335,7.49,68.1,2244.0,68.6,0.8,7.0,12.3,2.1,1.112254999010097
51790,화천군,2019,-7.063450656178512,24917.0,0.0012358617246963,146.10832969568435,30.7,14.7,27.41349623651737,88.0,10.1233,1.565,1.7,21.2858174813388,21.85969981539449,7.44,68.7,2326.0,70.6,0.7,7.0,11.9,1.9,1.0269607843137254
51790,화천군,2020,-0.482761395180432,24857.0,0.0013046466050355,150.92178929629435,34.6,16.9,27.34742307115926,88.0,10.1209,1.235,1.7,22.50382170729745,21.84809719205085,8.79,67.7,2955.0,70.7,0.6,7.0,11.5,1.9,0.9708616374687165
51790,화천군,2021,-20.334779913205207,24195.0,0.0012756311011146,151.2551739561988,35.1,18.6,26.614789360514443,88.0,10.0939,1.201,1.7,23.627872375599274,21.08199702430154,6.96,69.4,3172.0,72.1,0.8,7.0,11.4,1.8,0.8922511806891726
51790,화천군,2022,-30.186420386523004,23388.0,0.0012633825858726,135.46723080346973,36.6,22.1,25.72620328791807,88.0,10.06,1.402,1.7,25.221257856257218,19.79990593868913,6.84,73.0,3183.0,73.2,0.7,7.0,11.1,1.8,0.7850483132734362
51790,화천군,2023,-14.691180944929805,23007.0,0.0011934307889297,132.71196409061713,40.2,20.1,25.307599130236767,88.0,10.0436,1.271,1.7,26.608136300417247,19.119436717663422,7.02,73.85,3259.0,74.3,0.8,7.0,11.4,1.8,0.7185560274420124
51790,화천군,2024,-1.003402844428933,22922.0,0.0012536976392552,149.5438035771271,37.4,21.4,25.214612241007767,88.0,10.0399,1.505,2.4,27.77559656240457,18.44871962657593,7.56,75.85,3351.0,74.5,0.8,7.0,11.0,1.8,0.6642060625098163
51800,양구군,2017,-8.600797147052653,23835.0,0.0012550218626856,138.31484493251847,27.0,13.1,36.0146002455051,113.3,10.0789,1.623,1.7,17.817586843430107,21.887061587514683,7.52,64.6,1956.0,84.8,0.8,9.0,15.1,8.3,1.228396515187191
51800,양구군,2018,-17.51537935748462,23408.0,0.0012375000705705,138.25451697876227,26.5,13.6,35.36935174310227,113.3,10.0608,1.358,1.9,18.40317826476996,21.20551924473493,7.09,65.4,2022.0,86.3,0.9,9.0,14.6,8.2,1.1522748375116063
51800,양구군,2019,-28.33421191354771,22764.0,0.0011737328226587,132.638201842998,25.8,13.5,34.39610583523776,113.3,10.0329,1.473,2.0,19.661761475949923,20.03514166483637,6.76,67.5,2128.0,85.8,1.0,10.0,14.1,7.4,1.0189901697944594
51800,양구군,2020,-20.782835083939315,22278.0,0.0011624289465719,139.1181138441831,29.3,14.9,33.65424384533242,113.3,10.0114,1.428,1.8,21.03774855244849,19.973966515552764,8.12,68.35,3047.0,86.4,0.9,13.0,13.6,7.5,0.9494346063580116
51800,양구군,2021,-20.13978296854884,21748.0,0.0011387754538684,132.8763042825227,30.1,14.4,32.85203366348977,113.3,9.9873,1.518,1.8,22.46540070807853,18.961791346728585,9.41,71.1,3186.0,89.2,0.8,13.0,13.0,7.7,0.8440442079410561
51800,양구군,2022,-12.580086984988077,21383.0,0.0011087465982756,122.50652135209576,31.1,14.4,32.3014868848142,113.3,9.9704,1.434,1.8,23.6952861952862,18.149083426861203,9.54,70.95,3184.0,91.5,0.8,13.0,12.7,7.4,0.7659364515492402
51800,양구군,2023,-11.873100303951368,21056.0,0.0010802219347593,109.07052819031796,36.0,16.3,31.80704402724569,113.3,9.9549,1.278,1.7,25.041553877570404,17.319656171344448,9.63,71.30000000000001,3320.0,92.2,0.9,13.0,12.5,7.6,0.6916366394841647
51800,양구군,2024,-16.633528926822173,20621.0,0.0010653527953312,122.1753291774614,37.3,15.4,31.150056371194,113.3,9.9341,1.215,1.6,26.60265735622151,16.676365047037145,8.54,71.05,3428.0,91.0,1.0,13.0,12.3,7.8,0.6268683922712359
51810,인제군,2017,-6.690810877171444,32582.0,0.001372577259753,114.67655690323495,25.1,12.9,19.80452645610597,126.1,10.3915,1.833,1.3,17.951078783414665,20.12092195316576,9.06,70.05000000000001,3324.0,73.6,0.8,11.0,10.1,4.2,1.1208753633099675
51810,인제군,2018,-13.940751804829477,32136.0,0.0014569991762448,108.71605617995958,25.9,14.2,19.533441116068605,126.1,10.3777,1.579,1.3,18.68251548059869,19.38575473752995,7.77,68.8,3413.0,73.7,0.9,12.0,9.7,4.3,1.0376415722851433
51810,인제군,2019,-14.14498610760293,31672.0,0.0013696246626532,109.41888755842572,25.6,14.4,19.25388003844631,126.1,10.3632,1.642,1.3,19.515044359549144,19.10144286932088,7.35,71.95,3492.0,75.7,0.9,12.0,9.5,4.4,0.9788060184436176
51810,인제군,2020,1.072758250773017,31694.0,0.0014037242232317,108.63532284111884,27.9,14.6,19.25400351241223,126.1,10.3639,1.439,1.3,20.55844770468528,18.84208865751696,8.99,71.45,4780.0,76.1,0.9,12.0,9.1,4.4,0.916513198281154
51810,인제군,2021,18.90253381004197,32165.0,0.0014204512885263,127.45994899666192,28.7,15.7,19.54036872878819,126.1,10.3786,1.472,1.2,21.42635080519804,19.44599888080582,8.95,71.85,5090.0,83.9,0.8,12.0,8.6,4.3,0.9075739988392338
51810,인제군,2022,5.2474694156368376,32206.0,0.0016305939880108,100.63154931451066,29.3,15.5,19.56391704283888,126.1,10.3799,1.311,1.1,22.55099823019841,19.076598255037723,8.03,71.55,5077.0,84.0,0.7,12.0,8.3,3.9,0.8459314332920281
51810,인제군,2023,-3.060587133041849,32020.0,0.0015031800893425,96.73954810273558,31.7,16.6,19.450885217018044,126.1,10.3741,1.355,1.2,23.784391493082666,18.80016239342931,8.14,72.7,5277.0,83.8,0.7,14.0,8.2,3.9,0.7904411764705882
51810,인제군,2024,-13.096559378468369,31535.0,0.001456681806544,109.48040384354358,30.2,17.9,19.156194729622943,126.1,10.3589,1.271,1.3,25.298072044647384,18.18556570268899,8.84,73.6,5418.0,84.6,0.7,15.0,7.9,3.9,0.7188518425670594
51820,고성군,2017,3.4966199340637387,30029.0,0.0016461004361877,122.5305773155497,37.6,12.7,50.94891471393026,156.6,10.3099,1.176,0.9,24.265734265734267,18.538128538128536,9.14,64.30000000000001,2878.0,86.9,0.5,11.5,11.1,0.3,0.7639632221764786
51820,고성군,2018,-59.26662876634452,28144.0,0.001856072070937,103.65122322331702,37.2,14.5,47.75009320788418,156.6,10.2451,1.014,0.9,26.303073370047965,16.965713270563153,8.86,65.7,2971.0,86.1,0.6,11.5,10.9,0.3,0.6450087802242335
51820,고성군,2019,-27.10931768158474,27260.0,0.0012775932086805,95.94547834535844,37.1,14.7,46.25573499189286,156.6,10.2132,1.248,1.0,28.04005722460657,15.645060709438392,9.41,66.7,3070.0,88.2,0.5,11.5,10.6,0.3,0.5579539508110937
51820,고성군,2020,-9.978697163359122,26757.0,0.001248474882979,110.61302681714912,40.5,13.2,45.401088956750144,156.6,10.1946,1.02,1.0,29.62852231108453,14.709619553030867,8.62,66.8,4004.0,88.4,0.5,11.5,10.2,0.3,0.496468213925328
51820,고성군,2021,30.459833388381224,27249.0,0.0012823396503138,109.677967507731,37.5,12.8,46.23501671632,156.6,10.2128,0.962,1.0,30.1908256880734,14.036697247706424,8.11,68.5,4365.0,88.8,0.4,12.0,9.8,0.3,0.4649325392001945
51820,고성군,2022,11.036151646256508,27274.0,0.001529678388251,95.42466676217671,38.3,13.3,46.27547971259122,156.6,10.2137,1.1,1.0,31.186067827681025,13.800183318056828,7.79,70.85,4426.0,88.9,0.4,12.5,9.7,0.3,0.4425111685868798
51820,고성군,2023,9.99816883354697,27305.0,0.0013826171855549,94.40919888599826,39.7,13.4,46.32719066911241,156.6,10.2148,0.87,1.0,32.080861349154034,13.509851314729362,8.32,68.95,4683.0,89.1,0.5,12.5,9.7,0.3,0.4211187214611872
51820,고성군,2024,-3.1482647505463164,26999.0,0.0013474355928148,91.8969044943823,41.1,11.8,45.80776997022013,156.6,10.2036,1.182,1.0,33.74444444444444,13.05185185185185,10.15,70.7,4828.0,89.0,0.5,11.5,9.7,0.3,0.3867852046976183
51830,양양군,2017,7.167273128239056,27207.0,0.0012397836565914,107.13550779533593,27.5,12.9,43.179188169506666,156.2,10.2112,0.939,1.1,26.830344016465745,12.801381946486329,12.8,66.6,3901.0,68.5,0.8,5.0,12.7,0.2,0.4771232876712328
51830,양양군,2018,9.690276812813106,27347.0,0.0013113369586108,98.9715205211759,26.7,12.3,43.40191241894145,156.2,10.2164,1.343,1.1,27.58519818633904,12.373848179025888,12.31,63.95,4050.0,75.2,0.7,5.0,12.3,0.2,0.4485683987274655
51830,양양군,2019,20.19764841664864,27726.0,0.0012663667494803,101.41022811454756,24.8,12.3,44.00397773675834,156.2,10.2301,1.182,1.0,28.603887907094165,12.1866772460057,11.73,65.75,4105.0,79.8,0.7,5.0,12.0,0.2,0.4260496784768629
51830,양양군,2020,15.529950619051029,27946.0,0.0013669845392138,112.16427355842058,23.8,12.9,44.358368799967685,156.2,10.238,0.924,1.0,29.688338640999035,12.294700683436504,14.14,66.9,4712.0,82.6,0.7,5.0,11.8,0.2,0.4141255875617693
51830,양양군,2021,8.204062623150504,27913.0,0.0013024748640342,99.6325706784766,24.1,14.2,44.32820496746816,156.2,10.2368,0.855,1.0,31.020276563731457,11.872178834993194,14.94,69.65,4989.0,83.7,0.6,5.0,11.4,0.2,0.3827231781960965
51830,양양군,2022,10.909351898370774,27866.0,0.0013194276536008,97.527794503769,26.5,12.1,44.24927713880827,156.2,10.2352,0.88,1.0,32.342914558438295,11.375462016004594,12.72,69.25,5201.0,88.2,0.5,5.0,11.0,0.2,0.3517141906135582
51830,양양군,2023,4.619271021291952,27710.0,0.0013243258331926,94.63710710428556,28.5,13.1,43.999697156959925,156.2,10.2295,0.824,1.0,33.863808595864455,11.219371368770524,11.07,68.9,5379.0,88.9,0.5,5.0,10.8,0.2,0.331308610400682
51830,양양군,2024,1.928043944850668,27489.0,0.0012373156682835,87.40255455913908,29.6,9.3,43.6494234115052,156.2,10.2215,1.017,1.0,35.238268461258635,10.716624226991634,10.06,68.35,5782.0,89.2,0.6,5.0,10.7,0.2,0.3041189222669557
52110,전주시,2017,-5.981841827898004,648964.0,0.0100070752290144,233.751291699668,16.6,19.8,,193.7,13.3831,1.054,3.8,13.1011687841409,19.73388395368009,29.77,53.95,52839.0,98.4,3.1,36.0,5.0,26.5,1.5062689656794712
52110,전주시,2018,2.3007536580908043,651091.0,0.009601774566969,239.65330869743363,17.2,19.2,,193.7,13.3864,0.954,3.9,13.579033377771498,19.630559122213143,29.19,54.9,53859.0,98.5,3.1,34.0,4.9,26.6,1.4456521739130437
52110,전주시,2019,4.721925934528739,654394.0,0.0098818771094516,236.83315323980625,17.7,18.4,,193.7,13.3915,0.883,3.9,14.210683150085194,19.60283926374743,28.86,58.1,55159.0,98.8,3.0,39.0,4.7,26.4,1.3794438350861349
52110,전주시,2020,4.78528577860524,657432.0,0.0098489574987898,248.90296388738773,17.9,18.2,,193.7,13.3961,0.811,3.9,14.967456759852334,19.75319157997849,26.93,57.5,76263.0,98.7,3.0,40.0,4.5,26.0,1.3197426855418135
52110,전주시,2021,1.344959217611054,657269.0,0.0099278824313505,244.91746743358232,21.0,18.5,,193.7,13.3958,0.786,4.0,15.657796643692851,19.88239231974683,26.34,59.0,76227.0,98.7,3.1,39.0,4.4,25.6,1.269807800687953
52110,전주시,2022,-6.379174053523051,651495.0,0.0098703134754511,212.5613784563592,24.0,18.4,,193.7,13.387,0.73,4.1,16.462879280916535,19.683927453123275,24.52,59.75,76634.0,99.5,3.2,40.0,4.3,25.6,1.1956552142091277
52110,전주시,2023,-11.746822523404184,642727.0,0.0099915497522049,202.66365404594345,26.9,18.6,,193.7,13.3735,0.691,4.2,17.35306381548649,19.40976587296648,23.95,59.35,77923.0,99.5,3.3,40.0,4.2,25.2,1.1185209758546797
52110,전주시,2024,-9.037978387511384,635651.0,0.0097561279973599,205.98237837442127,28.5,18.9,,193.7,13.3624,0.69,4.1,18.470955806007066,19.06562081138736,21.73,61.05,79355.0,99.5,3.2,40.0,4.0,25.3,1.0321945984618135
52130,군산시,2017,-9.20373676803747,274997.0,0.0037674216354335,203.5883925516189,21.0,16.4,693.7216719496163,194.1,12.5245,1.177,2.2,16.17320853242569,16.636848267987403,22.84,54.3,22174.0,88.9,2.1,12.0,8.2,14.3,1.0286671463261086
52130,군산시,2018,-7.592290340919511,272645.0,0.0035487647605395,207.93522581758148,20.9,17.1,687.7633301172663,194.1,12.5159,1.038,2.2,16.798339238426387,16.18839080712719,23.59,53.1,22283.0,93.3,2.1,12.0,7.9,14.9,0.9636899563318776
52130,군산시,2019,-7.39270946318638,270131.0,0.0036158772330567,204.07886196990657,22.3,17.5,680.9737214280059,194.1,12.5067,0.971,2.4,17.75058119734056,15.95072038855078,20.24,55.0,22440.0,90.8,2.0,12.0,7.8,16.7,0.8986027111574557
52130,군산시,2020,-6.600487569952849,267859.0,0.0035504487551108,216.4756867492244,23.6,18.1,674.2534824712592,194.1,12.4982,0.954,2.5,18.88150526394385,15.825431195400585,18.74,54.2,32326.0,91.4,2.0,14.0,7.3,17.1,0.83814457450174
